gene_name	module	color	kME_blue	kME_yellow	kME_grey	kME_turquoise	kME_brown	kME_magenta	kME_pink	kME_green	kME_black	kME_red	kME_purple
Acer3	Acer3	grey	grey	0.122595038961809	0.0769430712760361	0.0226471743356885	-0.0829200089111848	-0.0311069794374482	0.00295819272608635	-0.158088714005848	0.0359751700021919	0.112185161832767	0.0531666031926097	-0.00614023185573074
Acin1	Acin1	brown	brown	-0.000717446848554618	0.118388622119519	0.0291131051869099	0.0770478725381229	0.231603434276435	0.0172382898913081	-0.0248871860084574	0.0123181709246798	0.0930591206409304	-0.14466575075835	0.127060389760572
Acly	Acly	purple	purple	0.095044484934105	0.143778481630469	0.126145116490437	-0.0052975572677924	0.0298778408216303	0.146910402063846	-0.0450631609399777	0.125565374514379	0.0337920339781255	0.0504522512835258	0.206868462213094
Aco2	Aco2	blue	blue	0.184793539463599	0.213040538978555	0.23798859075031	0.0119148737528139	0.17083714968354	0.185545079519345	0.0423761826932518	0.13941213549482	0.273487699999151	0.0495452767855062	0.298727301850263
Acot1	Acot1	magenta	magenta	-0.0169842247346932	-0.0501437700195849	-0.0266600006276586	0.0413928687436368	-0.0163403101723507	0.0799635537998954	-0.0368937562100167	-0.00746107061325807	0.016619346947305	-0.0478506381275258	-0.00249486766866453
Acot2	Acot2	pink	pink	-0.0404949105936555	0.0471425656634301	0.0355504499016106	0.0875714556983868	0.0559338519705221	-0.0593764187598553	0.0342777065839875	0.0395014381073165	-0.0392092329455425	0.00277869890217177	-0.00819176150501562
Acot7	Acot7	grey	grey	0.029626118251749	0.026972594485988	0.0372596793914473	0.00216304318454218	-0.0883796731440925	-0.0323046908541776	-0.0117212411815222	0.135263226396531	-0.0059474522778044	0.0532792313546538	0.00591993081491167
Acot9	Acot9	grey	grey	0.0687372009239751	0.0773759765425981	0.147989744980906	0.140552702013473	0.131420594835208	0.102174264601607	-0.0388951520156062	0.194244313968589	0.0901303960343469	0.0362722079517199	0.0928763458111499
Acox1	Acox1	turquoise	turquoise	0.0110035485159193	0.0177371919976435	0.0806570227235212	0.0646871242450375	0.0410394205689627	0.0337671673775998	0.113792566722994	0.0782347803114145	-0.0598208435656287	0.00806590710094944	0.0158427583327862
Acp1	Acp1	grey	grey	-0.0326987778012027	0.0423842311546809	0.103332916069593	0.0823183507408411	0.116605117492641	-0.0209022018725241	0.0755023323395997	0.0193986883730164	0.00776101281323645	-0.0118752277034737	0.0592953234274604
Acp2	Acp2	blue	blue	0.19453855320602	0.156996844816573	0.101463908650235	-0.0911503820721733	-0.0468013007850376	0.0415048614047694	-0.00608741851068415	0.0747191408235466	0.118049345237379	0.103949922354205	0.116056669304467
Acpp	Acpp	turquoise	turquoise	-0.0203422757986464	-0.00667678513893189	0.05381069711512	0.0402468001441539	-0.00218927337141629	-0.0173203025228111	0.0163660098889836	-0.0440401907651799	-0.0568265531371175	-0.0658267813141245	0.0472406919582917
Acsl1	Acsl1	grey	grey	0.188353227978072	0.122023097194455	0.112179217930276	-0.185330608183505	-0.029994967539232	0.0483776353117069	0.0834516126011896	0.0903420005087872	0.12323221464149	0.184051758434816	0.168547667256893
Acsl3	Acsl3	grey	grey	-8.97080506932325e-05	0.083925806043179	0.0180367257361568	0.0950333357494673	0.0190321613367914	-0.0373195443245345	-0.120715509024584	-0.0683287415053222	0.11988599872442	-0.0423672991440911	0.0487648099471534
Acsl4	Acsl4	grey	grey	0.105322895849912	0.0997877879445602	0.15958220351476	0.0421420777544301	0.140843818179425	0.120061807721309	0.0970892001640322	-0.00677507585928707	0.149635564469478	0.083437833209725	0.0986309698845584
Acsl5	Acsl5	grey	grey	0.17963778171661	0.125350755758555	0.14054023850848	-0.151115429150562	-0.111527025657014	0.0437674084433834	0.0918514097567302	0.153033171581171	0.107692295083023	0.124375737745314	0.0951182742963307
Actb	Actb	blue	blue	0.27399901931125	0.112775390280995	0.1796179974831	-0.147867865021613	-0.0504237098256166	0.10788314874946	0.0270067245649911	0.0989313016345902	0.24112730206614	0.186804816029973	0.0931959667118283
Actg1	Actg1	grey	grey	0.0965086468384957	0.171624818889127	0.0442714193178258	-0.112912644386403	0.0697925872097333	0.13736194952137	-0.119588391701045	0.0646097727345167	0.206048683193862	0.083498299796596	0.0701465529878743
Actn4	Actn4	grey	grey	0.255958352932693	0.260291106817467	0.264178834940248	-0.0890095550590309	0.0769264464252257	0.190864884992374	0.0413133615478365	0.0963505439975991	0.226205159425467	0.16711416759316	0.135172830123304
Actr10	Actr10	grey	grey	0.0361948575724939	0.0267808103773542	0.115860246028045	0.000635992631219261	-0.0524693739972026	0.0365727279167431	0.117426247341477	0.0698374194382651	-0.0273682998950745	0.0698986746358983	0.0401047567026282
Actr1a	Actr1a	red	red	0.0702544243362936	-0.0123625104046282	0.0758167287393414	0.00648272798610068	-0.0229950532768172	0.0651082412812327	0.0848049159482645	0.123708239465532	0.058019500251858	0.159239519779116	0.0385675014283212
Actr1b	Actr1b	magenta	magenta	0.0976085067575782	0.0528835019797407	0.106066021090302	-0.0530863983956778	-0.0234836186798626	0.229648319201451	0.0914373148999273	0.108647592482706	0.0972275896746752	0.124818854501971	0.150359226092434
Actr2	Actr2	red	red	0.336386090993765	0.216144544115246	0.354352351406876	-0.0305719514740022	0.030937019719278	0.290910933918801	0.154831997517083	0.296972186154345	0.250615576070411	0.352290308090821	0.27887708649793
Actr3	Actr3	yellow	yellow	0.223027482924793	0.377382679995703	0.207964856671412	-0.0976993662488247	0.0897042328735735	0.143808196070241	-0.0104980103371916	0.145237497901682	0.257417238728005	0.0827853212059945	0.264004255230636
Acyp1	Acyp1	grey	grey	0.0729543099154844	0.104041476602509	0.0950703783633752	-0.0170904405691451	0.0572269282173443	0.147703375710457	0.0392683889993058	0.0982244061601732	0.14106696647851	0.0457544614287216	0.0621077609059397
Acyp2	Acyp2	black	black	0.124889245733316	0.124039763062623	0.0691596238709485	-0.0939707394466272	-0.0321149109005087	0.00412938147434743	-0.0399978876769762	-0.0857096416598305	0.0862705795864172	0.0958075316071965	-0.00210220813916378
Ada	Ada	magenta	magenta	0.140798544553866	0.0950109784191324	0.260808396423357	-0.0421602763625814	0.0404334828368563	0.368755682856027	0.20038377679932	0.217557326954273	0.181281073921885	0.0805178940343289	0.237441017646597
Adam10	Adam10	grey	grey	-0.0612705511274507	0.0436132641014556	-0.00238022013978342	0.0809526570355829	0.107991296122863	0.0222703111950402	-0.0596644624778774	-0.0382860148561539	-0.0158213632225017	-0.0560482100083923	0.0302580799249733
Adam15	Adam15	magenta	magenta	0.190099495649731	0.034981958293339	0.137294257686833	0.0140477081673569	-0.134294349736821	0.259282416538722	0.200999021114446	0.0927931329002103	0.0818457864666514	0.179920074478686	0.0431746010851735
Adam17	Adam17	grey	grey	0.00672225843466205	0.0669318195566684	-0.0072071382251782	-0.00389706082871337	0.010543344472642	0.105964644801676	-0.0362589906017902	0.00289618503303978	0.0376886168479748	-0.052397689322859	0.0336424629854319
Adam19	Adam19	grey	grey	0.198440853350346	0.136721170022253	0.11924557530933	-0.123756451444103	-0.0347937114768374	-0.0294206394804897	0.0331787988356829	0.168607569250871	0.135797155418213	0.0998240080372127	0.233973992028039
Adap1	Adap1	grey	grey	0.00657274800167965	-0.095326299926865	-0.0109247369067065	0.00160884607256291	-0.109088831584385	0.0655167017012169	0.0746738426804775	-0.0239098786927908	-0.02262837789155	0.0357309442655263	-0.076053815131762
Adcy4	Adcy4	pink	pink	0.0137844973870521	-0.0260318705150045	0.0310805653748285	-0.0132874684625524	0.014324370451591	0.0792498381717852	0.119872116114845	-0.0448032141187863	0.0371166633889403	0.0249803338407685	-0.0575160808244484
Add1	Add1	grey	grey	0.0871051996561728	0.0640091586477518	0.0557604282065983	0.0126648190398199	0.0566492419043999	0.0745959671736661	0.0632087257605438	0.106708933023457	0.0797353586146006	0.10564252223363	0.0980101845864951
Add3	Add3	yellow	yellow	0.078424775455859	0.153882233124274	0.113508508210019	-0.0282101096426618	0.105051479412651	0.0889336673140116	0.00801389393113482	0.109852633475721	0.0959965108718154	-0.000733290925323936	0.105895292721791
Adgre5	Adgre5	yellow	yellow	0.156726997809962	0.223841452829137	0.112401475073327	-0.0964816796111798	0.100016172848595	-0.040788655344943	-0.160687439658413	0.0142415382011553	0.0754383622289237	0.0281037920132183	0.0779191789122273
Adgrg1	Adgrg1	grey	grey	0.0207193457741881	0.00860808981131	-0.0627063869371994	-0.0511011650242114	-0.0995796938460792	-0.0455129449176576	-0.00264259324946928	-0.0449853899152436	-0.0793809745153767	-0.0176944098077132	-0.0242751390861133
Adgrg6	Adgrg6	grey	grey	0.179040032311637	0.114929533857936	0.155102729815257	-0.0773526180590981	-0.0473435647822604	0.116497134532776	0.111061349923329	0.0690186397106003	0.111689513551077	0.154557461328016	0.137465832340507
Adi1	Adi1	yellow	yellow	0.0748498347813172	0.150788521149052	0.108165063502647	-0.0198894033744777	0.174984014302596	-0.00454469858390967	-0.022241649546004	0.103394313576396	0.157164778096925	0.0430821229929558	0.0544751852395633
Adipor1	Adipor1	grey	grey	0.103910674836376	0.207573835277917	0.133288329496581	0.0490548498744427	0.131627328166336	0.0348893985865308	-0.0118049601051725	0.041617742664939	0.120194666094923	0.0914428810358399	0.0938339594103899
Adipor2	Adipor2	grey	grey	0.0788327206672205	0.0559212849789374	0.117206126439812	0.00719628417209496	0.00205153238922159	0.0146902132902792	0.000279046317247123	0.100945684450921	0.0335248840846744	0.129770983636826	0.090583543693403
Adk	Adk	grey	grey	0.0870049255387101	0.0740767709757491	0.0699497225233162	-0.0520570935908818	-0.00647696949638174	0.210440159330819	0.0568904475855487	0.018280579679493	0.0555883392662736	0.101159287447024	0.139369450971822
Adnp	Adnp	grey	grey	0.139295780451656	0.233285153403861	0.176289104786365	-0.0600759908026916	0.077111043888352	0.0729990315824171	-0.0528278444854324	0.0792470317151807	0.166776889024007	0.0314260359764517	0.116004796337651
Adpgk	Adpgk	green	green	0.0642255910358988	-0.0411903461128081	-0.00666189320744958	-0.0710686082949543	-0.184875335658956	0.0479434489809205	-0.0265338979861152	0.0847270123247707	-0.0191936615999135	0.100143338476113	0.0279463882672167
Adprh	Adprh	green	green	0.0971277261231475	0.00163472737741742	0.0974618682881258	-0.0872982700828678	-0.0644597549735238	0.0320075161631022	0.0702926584924196	0.165338389981607	-0.0345208269827532	0.12960628092931	0.0749940288762244
Adprhl2	Adprhl2	black	black	0.0041213713737243	-0.0580836184709217	-0.0244587356901898	-0.029685425403396	-0.0652663964412575	-0.0578262630504378	-0.0938876586321875	-0.0263209643201728	0.00665166030321362	-0.061677922150584	-0.00668245140715752
Adprm	Adprm	turquoise	turquoise	0.00813050706700616	-0.00704848847888206	0.123439544411061	0.0713307104875339	-0.01440293004566	0.042567479768406	0.0597524856527469	0.120923824845437	-0.00658736701454809	0.0156593830297809	0.0775537695415377
Adrb2	Adrb2	grey	grey	0.0609520521878901	0.0417018313220179	0.0175227889916999	0.0428202738650885	0.0225999039218532	0.0590804325232334	-0.0217836656899724	0.146341608000058	0.010781786919081	0.0318284585106942	0.0406926805663397
Adrm1	Adrm1	blue	blue	0.168777782749129	0.0841691543616518	0.147635672258273	-0.0397876504573299	0.000325730591831415	0.166131488474139	0.11584031056754	0.134873034370795	0.131734008393581	0.073300870710394	0.224102424703999
Adsl	Adsl	grey	grey	0.0150998228126428	0.0770143295583971	0.0602061558726534	0.0893803128361768	0.0677968421272488	-0.0162591490224125	0.00973732556092411	0.0456099780929149	0.0481925415718548	-0.0227144653767603	0.0455924558195569
Adss	Adss	grey	grey	0.0123796467695871	0.157134342118179	0.0792222425662071	0.0756781651832074	0.101023452669472	-0.015587056281314	-0.0270575204176519	0.0850645324379463	0.0515013728309843	-2.24908071078347e-05	0.0792249891668999
Aebp2	Aebp2	grey	grey	0.113065114947457	0.117011353028912	0.18167484780182	0.0238177565019378	0.0462877307681578	0.0978081283150547	0.0690148484478472	0.0950160573244138	0.0926766417637855	0.0925026759679419	0.178515966408601
Aen	Aen	blue	blue	0.201510450934063	0.0621686873936048	0.200476222104258	-0.0633134568910488	-0.0631797709672557	0.123328193674528	0.162077276432203	0.138818134202279	0.113382989661119	0.120062179253494	0.0840858534771206
Aff1	Aff1	yellow	yellow	0.127485422699023	0.242620533690088	0.179318221289276	-0.041745434458717	0.143763467228106	0.126020575383415	0.00984606459174903	0.140445856703772	0.186258543524233	0.140088742261457	0.184671321505826
Aff4	Aff4	brown	brown	0.0211896580603917	0.187163482888496	0.0755587808760248	0.00897248120841458	0.183518376239464	0.0423792475593407	-0.0627273510855643	-0.00419930130447836	0.179483459288122	-0.114391849890588	0.146698787550757
Afg3l1	Afg3l1	brown	brown	0.113836501904998	0.134044095552318	0.197896650604282	0.0700487492020965	0.203564683604934	0.0834525418673353	0.0602680532958069	0.0950592362025818	0.175051877266221	0.0329545261008375	0.0744923100281675
Afg3l2	Afg3l2	blue	blue	0.152842220922008	0.131406337789061	0.114045435366905	-0.0968072645977516	0.0857326738423524	0.0931618907358295	0.0240938326347083	0.0589895921221251	0.141272401025894	0.114483971327915	0.0330144617693469
Aftph	Aftph	grey	grey	0.0170316274765673	0.0388220773515902	0.131051352053895	0.0165359922247728	0.101044015417142	0.0245960638546038	0.0309804618942901	0.0818262832045834	0.00859359985103946	0.0370006005266882	0.135708649809533
Aga	Aga	grey	grey	0.0509930519949914	-0.0464903117021787	0.104013958304901	0.0404173996445227	-0.0642638940200524	0.134371299460089	0.174264050617602	0.0835244274675002	-0.0410645381861464	0.123653549243007	-0.0381967839225123
Agap1	Agap1	grey	grey	0.182982120278196	0.0959786581921157	0.132918259121678	-0.0661732922105685	-0.04268831377895	0.105014709887809	0.0251964892859918	0.165455062622794	0.0896530960540626	0.209195272400916	0.128312902210106
Agap3	Agap3	grey	grey	0.0912246326670908	0.0940251050618823	0.118825500786938	-0.0720931149042323	0.0745098610463307	-0.000426491866842773	0.0831051811041356	-0.0243270339815658	0.137166201386486	0.0972158269719743	0.0619543090184502
Agfg1	Agfg1	yellow	yellow	0.0822864423039543	0.326230725452596	0.0785071870938458	-0.0614759718942577	0.147424406042885	-0.0636332745300614	-0.173561083237317	-0.0506355577882618	0.123937378520773	0.0570046791847111	0.0532825773242229
Aggf1	Aggf1	black	black	0.0757687038159365	0.124606134130163	0.133182692773362	0.0160318999652983	0.0957955343398277	0.0662913361067597	-0.0644194127803646	0.0784624911719718	0.171270365377102	0.0152537224450121	0.154957393565813
Ago2	Ago2	grey	grey	0.146482811624005	0.0888107696958319	0.0798672318169385	-0.139886116642577	-0.0603737691860009	0.0534384468447065	-0.0175222843848705	0.0570158560967788	0.0641818549668269	0.112602068613881	0.0986335043418281
Agpat1	Agpat1	grey	grey	0.118038067474105	0.0433393749147034	0.119342903226804	-0.0901217563021565	-0.0199123763517656	0.0159709755115275	0.0632870565710715	0.0600267645985788	0.0590352604319056	0.116085424532346	0.0563414162516496
Agpat3	Agpat3	grey	grey	0.11696173404052	-0.00201327229240718	0.0533706504798419	-0.0839905729844608	-0.0314619284663121	0.00660336127754945	0.0710397186272621	-0.0785422735694193	0.0490490753390971	0.0753515319049638	0.0145545529908089
Agpat4	Agpat4	grey	grey	0.0313860200042876	0.0947921946235436	0.0810455159386592	-0.0364015744684534	0.101976890563637	-0.0109141074267187	-0.0587260808032167	0.0333234176463349	0.111879793646309	-0.0232821047435581	0.0864119472163115
Agpat5	Agpat5	grey	grey	0.0541163062769411	0.0356822226548974	0.0959219122726786	0.0234146999236036	0.0372920900845851	-0.000553084856224181	0.0802911595740627	-0.0165581527775272	-0.00639220520553013	-0.0370145153534729	0.0645264761861184
Agps	Agps	grey	grey	0.0466462657901261	0.0409193760349762	0.0809580736495904	-0.00664399163835006	0.0290218826240535	0.00322250081965199	0.0307977176828942	0.0219251483441952	0.0892733756752252	0.0134168049997045	0.0328545824219175
Agtpbp1	Agtpbp1	turquoise	turquoise	-0.0102047089699348	0.0929691925632749	0.0684549876938145	0.0854039273037979	0.118216456330036	0.0202103807877376	-0.0314406902492191	0.0134516830411797	0.0542474671619138	-0.00478750563000491	0.0445873670776112
Agtrap	Agtrap	red	red	0.141364521936821	-0.0523486021391434	0.0795007859187004	-0.106024321049001	-0.116781185356581	0.112718884292879	0.208349032960012	0.0183489994855295	0.0825398361633289	0.0900421935378296	0.0338706451805825
Ahctf1	Ahctf1	blue	blue	0.0973333480230085	0.201802562478935	0.0642937142883234	-0.122540324286252	-0.00735834672353048	0.0277272441187852	-0.0343255100952409	0.114266878524799	0.0228657630397629	0.108964118030205	0.143134614660944
Ahcy	Ahcy	turquoise	turquoise	-0.0406408709771333	-0.124682201970612	-0.0371659178800112	0.14434636148428	-0.0239229174223737	-0.0074006971545105	0.114419405008526	-0.0640946618747923	-0.0351381026398267	-0.0405847086216815	-0.0961358052491154
Ahcyl1	Ahcyl1	turquoise	turquoise	-0.0437602213381318	0.0458571290358227	-0.027518478778498	0.116125060384709	0.118872816186317	0.0192692206489234	-0.114431657582068	0.0084925275003622	0.0224128099276095	-0.0663090797334314	0.0103990271884305
